Year,Water_Account_Identifier,Eligible,Enrolled
2020,5259,Yes,Yes
2020,5260,No,No
2020,5261,Yes,Yes
2020,5262,No,No
2020,5263,No,No
2020,5264,No,No
2020,5265,No,No
2020,5266,No,No
2020,5267,No,No
2020,5268,No,No
2020,5269,Yes,Yes
2020,5270,Yes,Yes
2020,5271,No,No
2020,5272,No,No
2020,5273,No,No
2020,5274,No,No
2020,5275,No,No
2020,5276,No,No
2020,5277,No,No
2020,5278,Yes,Yes
2020,5279,No,No
2020,5280,Yes,Yes
2020,5281,No,No
2020,5282,No,No
2020,5283,No,No
2020,5284,No,No
2020,5285,No,No
2020,5286,Yes,Yes
2020,5287,Yes,Yes
2020,5288,Yes,Yes
2020,5289,Yes,Yes
2020,5290,No,No
2020,5291,No,No
2020,5292,No,No
2020,5293,Yes,Yes
2020,5294,No,No
2020,5295,No,No
2020,5296,Yes,Yes
2020,5297,No,No
2020,5298,No,No
2020,5299,No,No
2020,5300,No,No
2020,5301,Yes,Yes
2020,5302,No,No
2020,5303,Yes,Yes
2020,5304,No,No
2020,5305,No,No
2020,5306,Yes,Yes
2020,5307,Yes,Yes
2020,5308,No,No
2020,5309,No,No
2020,5310,No,No
2020,5311,No,No
2020,5312,No,No
2020,5313,No,No
2020,5314,No,No
2020,5315,No,No
2020,5316,Yes,Yes
2020,5317,No,No
2020,5318,No,No
2020,5319,Yes,Yes
2020,5320,No,No
2020,5321,No,No
2020,5322,Yes,Yes
2020,5323,No,No
2020,5324,No,No
2020,5325,Yes,Yes
2020,5326,No,No
2020,5327,No,No
2020,5328,No,No
2020,5329,No,No
2020,5330,No,No
2020,5331,No,No
2020,5332,Yes,Yes
2020,5333,No,No
2020,5334,No,No
2020,5335,No,No
2020,5336,No,No
2020,5337,Yes,Yes
2020,5338,No,No
2020,5339,No,No
2020,5340,No,No
2020,5341,Yes,Yes
2020,5342,No,No
2020,5343,No,No
2020,5344,No,No
2020,5345,No,No
2020,5346,No,No
2020,5347,Yes,Yes
2020,5348,Yes,Yes
2020,5349,No,No
2020,5350,No,No
2020,5351,No,No
2020,5352,Yes,Yes
2020,5353,Yes,Yes
2020,5354,No,No
2020,5355,No,No
2020,5356,No,No
2020,5357,No,No
2020,5358,No,No
2020,5359,No,No
2020,5360,No,No
2020,5361,No,No
2020,5362,No,No
2020,5363,No,No
2020,5364,No,No
2020,5365,No,No
2020,5366,No,No
2020,5367,No,No
2020,5368,No,No
2020,5369,No,No
2020,5370,No,No
2020,5371,No,No
2020,5372,Yes,Yes
2020,5373,No,No
2020,5374,No,No
2020,5375,No,No
2020,5376,Yes,Yes
2020,5377,No,No
2020,5378,No,No
2020,5379,No,No
2020,5380,Yes,Yes
2020,5381,No,No
2020,5382,No,No
2020,5383,No,No
2020,5384,Yes,Yes
2020,5385,No,No
2020,5386,No,No
2020,5387,No,No
2020,5388,No,No
2020,5389,No,No
2020,5390,No,No
2020,5391,Yes,Yes
2020,5392,No,No
2020,5393,No,No
2020,5394,No,No
2020,5395,No,No
2020,5396,No,No
2020,5397,No,No
2020,5398,No,No
2020,5399,No,No
2020,5400,Yes,Yes
2020,5401,No,No
2020,5402,No,No
2020,5403,No,No
2020,5404,No,No
2020,5405,No,No
2020,5406,No,No
2020,5407,No,No
2020,5408,No,No
2020,5409,No,No
2020,5410,No,No
2020,5411,No,No
2020,5412,No,No
2020,5413,No,No
2020,5414,No,No
2020,5415,No,No
2020,5416,No,No
2020,5417,No,No
2020,5418,No,No
2020,5419,No,No
2020,5420,No,No
2020,5421,No,No
2020,5422,No,No
2020,5423,Yes,Yes
2020,5424,Yes,Yes
2020,5425,No,No
2020,5426,No,No
2020,5427,No,No
2020,5428,No,No
2020,5429,No,No
2020,5430,Yes,Yes
2020,5431,No,No
2020,5432,No,No
2020,5433,No,No
2020,5434,No,No
2020,5435,No,No
2020,5436,No,No
2020,5437,Yes,Yes
2020,5438,No,No
2020,5439,No,No
2020,5440,No,No
2020,5441,Yes,Yes
2020,5442,No,No
2020,5443,No,No
2020,5444,No,No
2020,5445,No,No
2020,5446,No,No
2020,5447,Yes,Yes
2020,5448,No,No
2020,5449,No,No
2020,5450,No,No
2020,5451,Yes,Yes
2020,5452,No,No
2020,5453,Yes,Yes
2020,5454,No,No
2020,5455,Yes,Yes
2020,5456,No,No
2020,5457,No,No
2020,5458,No,No
2020,5459,Yes,Yes
2020,5460,No,No
2020,5461,Yes,Yes
2020,5462,No,No
2020,5463,No,No
2020,5464,No,No
2020,5465,No,No
2020,5466,Yes,Yes
2020,5467,No,No
2020,5468,Yes,Yes
2020,5469,No,No
2020,5470,No,No
2020,5471,No,No
2020,5472,No,No
2020,5473,No,No
2020,5474,No,No
2020,5475,No,No
2020,5476,No,No
2020,5477,No,No
2020,5478,No,No
2020,5479,No,No
2020,5480,Yes,Yes
2020,5481,Yes,Yes
2020,5482,Yes,Yes
2020,5483,No,No
2020,5484,No,No
2020,5485,No,No
2020,5486,No,No
2020,5487,No,No
2020,5488,No,No
2020,5489,No,No
2020,5490,No,No
2020,5491,No,No
2020,5492,No,No
2020,5493,Yes,Yes
2020,5494,No,No
2020,5495,No,No
2020,5496,No,No
2020,5497,No,No
2020,5498,No,No
2020,5499,Yes,Yes
2020,5500,No,No
2020,5501,No,No
2020,5502,No,No
2020,5503,No,No
2020,5504,No,No
2020,5505,No,No
2020,5506,No,No
2020,5507,No,No
2020,5508,No,No
2020,5509,No,No
2020,5510,No,No
2020,5511,No,No
2020,5512,No,No
2020,5513,No,No
2020,5514,Yes,Yes
2020,5515,Yes,Yes
2020,5516,No,No
2020,5517,Yes,Yes
2020,5518,No,No
2020,5519,No,No
2020,5520,No,No
2020,5521,No,No
2020,5522,No,No
2020,5523,No,No
2020,5524,Yes,Yes
2020,5525,No,No
2020,5526,No,No
2020,5527,Yes,Yes
2020,5528,Yes,Yes
2020,5529,Yes,Yes
2020,5530,No,No
2020,5531,No,No
2020,5532,No,No
2020,5533,No,No
2020,5534,No,No
2020,5535,No,No
2020,5536,No,No
2020,5537,No,No
2020,5538,No,No
2020,5539,No,No
2020,5540,Yes,Yes
2020,5541,Yes,Yes
2020,5542,No,No
2020,5543,No,No
2020,5544,No,No
2020,5545,Yes,Yes
2020,5546,Yes,Yes
2020,5547,Yes,Yes
2020,5548,No,No
2020,5549,Yes,Yes
2020,5550,No,No
2020,5551,No,No
2020,5552,No,No
2020,5553,No,No
2020,5554,No,No
2020,5555,Yes,Yes
2020,5556,No,No
2020,5557,No,No
2020,5558,No,No
2020,5559,No,No
2020,5560,No,No
2020,5561,Yes,Yes
2020,5562,Yes,Yes
2020,5563,No,No
2020,5564,No,No
2020,5565,No,No
2020,5566,No,No
2020,5567,No,No
2020,5568,No,No
2020,5569,No,No
2020,5570,No,No
2020,5571,No,No
2020,5572,No,No
2020,5573,No,No
2020,5574,No,No
2020,5575,Yes,Yes
2020,5576,No,No
2020,5577,No,No
2020,5578,No,No
2020,5579,Yes,Yes
2020,5580,No,No
2020,5581,No,No
2020,5582,No,No
2020,5583,Yes,Yes
2020,5584,No,No
2020,5585,No,No
2020,5586,Yes,Yes
2020,5587,No,No
2020,5588,No,No
2020,5589,Yes,Yes
2020,5590,No,No
2020,5591,No,No
2020,5592,No,No
2020,5593,Yes,Yes
2020,5594,No,No
2020,5595,Yes,Yes
2020,5596,No,No
2020,5597,No,No
2020,5598,No,No
2020,5599,No,No
2020,5600,Yes,Yes
2020,5601,No,No
2020,5602,Yes,Yes
2020,5603,No,No
2020,5604,No,No
2020,5605,No,No
2020,5606,No,No
2020,5607,No,No
2020,5608,No,No
2020,5609,No,No
2020,5610,No,No
2020,5611,No,No
2020,5612,No,No
2020,5613,No,No
2020,5614,Yes,Yes
2020,5615,No,No
2020,5616,No,No
2020,5617,No,No
2020,5618,No,No
2020,5619,Yes,Yes
2020,5620,No,No
2020,5621,No,No
2020,5622,No,No
2020,5623,Yes,Yes
2020,5624,No,No
2020,5625,No,No
2020,5626,No,No
2020,5627,Yes,Yes
2020,5628,No,No
2020,5629,No,No
2020,5630,No,No
2020,5631,No,No
2020,5632,No,No
2020,5633,No,No
2020,5634,No,No
2020,5635,No,No
2020,5636,Yes,Yes
2020,5637,No,No
2020,5638,No,No
2020,5639,Yes,Yes
2020,5640,No,No
2020,5641,No,No
2020,5642,No,No
2020,5643,Yes,Yes
2020,5644,Yes,Yes
2020,5645,No,No
2020,5646,Yes,Yes
2020,5647,No,No
2020,5648,No,No
2020,5649,No,No
2020,5650,No,No
2020,5651,No,No
2020,5652,Yes,Yes
2020,5653,No,No
2020,5654,No,No
2020,5655,No,No
2020,5656,No,No
2020,5657,Yes,Yes
2020,5658,Yes,Yes
2020,5659,No,No
2020,5660,No,No
2020,5661,No,No
2020,5662,No,No
2020,5663,No,No
2020,5664,No,No
2020,5665,No,No
2020,5666,Yes,Yes
2020,5667,No,No
2020,5668,No,No
2020,5669,No,No
2020,5670,No,No
2020,5671,Yes,Yes
2020,5672,No,No
2020,5673,No,No
2020,5674,No,No
2020,5675,No,No
2020,5676,No,No
2020,5677,No,No
2020,5678,No,No
2020,5679,No,No
2020,5680,No,No
2020,5681,No,No
2020,5682,Yes,Yes
2020,5683,No,No
2020,5684,No,No
2020,5685,No,No
2020,5686,Yes,Yes
2020,5687,No,No
2020,5688,No,No
2020,5689,No,No
2020,5690,Yes,Yes
2020,5691,Yes,Yes
2020,5692,No,No
2020,5693,No,No
2020,5694,No,No
2020,5695,No,No
2020,5696,No,No
2020,5697,No,No
2020,5698,No,No
2020,5699,Yes,Yes
2020,5700,Yes,Yes
2020,5701,No,No
2020,5702,No,No
2020,5703,No,No
2020,5704,No,No
2020,5705,No,No
2020,5706,Yes,Yes
2020,5707,No,No
2020,5708,No,No
2020,5709,No,No
2020,5710,No,No
2020,5711,Yes,Yes
2020,5712,No,No
2020,5713,No,No
2020,5714,Yes,Yes
2020,5715,Yes,Yes
2020,5716,No,No
2020,5717,No,No
2020,5718,Yes,Yes
2020,5719,No,No
2020,5720,No,No
2020,5721,No,No
2020,5722,No,No
2020,5723,No,No
2020,5724,No,No
2020,5725,No,No
2020,5726,No,No
2020,5727,Yes,Yes
2020,5728,No,No
2020,5729,No,No
2020,5730,No,No
2020,5731,No,No
2020,5732,No,No
2020,5733,No,No
2020,5734,No,No
2020,5735,No,No
2020,5736,Yes,Yes
2020,5737,No,No
2020,5738,No,No
2020,5739,No,No
2020,5740,No,No
2020,5741,No,No
2020,5742,Yes,Yes
2020,5743,No,No
2020,5744,No,No
2020,5745,No,No
2020,5746,Yes,Yes
2020,5747,No,No
2020,5748,Yes,Yes
2020,5749,No,No
2020,5750,Yes,Yes
2020,5751,Yes,Yes
2020,5752,Yes,Yes
2020,5753,No,No
2020,5754,No,No
2020,5755,Yes,Yes
2020,5756,No,No
2020,5757,No,No
2020,5758,No,No
2020,5759,No,No
2020,5760,No,No
2020,5761,No,No
2020,5762,No,No
2020,5763,Yes,Yes
2020,5764,No,No
2020,5765,No,No
2020,5766,No,No
2020,5767,No,No
2020,5768,No,No
2020,5769,No,No
2020,5770,Yes,Yes
2020,5771,No,No
2020,5772,No,No
2020,5773,No,No
2020,5774,No,No
2020,5775,No,No
2020,5776,No,No
2020,5777,No,No
2020,5778,No,No
2020,5779,No,No
2020,5780,No,No
2020,5781,No,No
2020,5782,No,No
2020,5783,No,No
2020,5784,No,No
2020,5785,No,No
2020,5786,Yes,Yes
2020,5787,No,No
2020,5788,No,No
2020,5789,No,No
2020,5790,Yes,Yes
2020,5791,No,No
2020,5792,No,No
2020,5793,No,No
2020,5794,No,No
2020,5795,Yes,Yes
2020,5796,No,No
2020,5797,Yes,Yes
2020,5798,No,No
2020,5799,No,No
2020,5800,No,No
2020,5801,Yes,Yes
2020,5802,Yes,Yes
2020,5803,No,No
2020,5804,No,No
2020,5805,No,No
2020,5806,No,No
2020,5807,Yes,Yes
2020,5808,No,No
2020,5809,No,No
2020,5810,No,No
2020,5811,No,No
2020,5812,No,No
2020,5813,No,No
2020,5814,No,No
2020,5815,No,No
2020,5816,No,No
2020,5817,Yes,Yes
2020,5818,No,No
2020,5819,No,No
2020,5820,No,No
2020,5821,No,No
2020,5822,No,No
2020,5823,No,No
2020,5824,No,No
2020,5825,Yes,Yes
2020,5826,No,No
2020,5827,No,No
2020,5828,No,No
2020,5829,No,No
2020,5830,No,No
2020,5831,No,No
2020,5832,No,No
2020,5833,No,No
2020,5834,No,No
2020,5835,No,No
2020,5836,No,No
2020,5837,No,No
2020,5838,No,No
2020,5839,No,No
2020,5840,Yes,Yes
2020,5841,No,No
2020,5842,No,No
2020,5843,Yes,Yes
2020,5844,No,No
2020,5845,No,No
2020,5846,No,No
2020,5847,No,No
2020,5848,No,No
2020,5849,Yes,Yes
2020,5850,No,No
2020,5851,No,No
2020,5852,No,No
2020,5853,No,No
2020,5854,No,No
2020,5855,No,No
2020,5856,Yes,Yes
2020,5857,No,No
2020,5858,No,No
2020,5859,No,No
2020,5860,No,No
2020,5861,No,No
2020,5862,No,No
2020,5863,No,No
2020,5864,No,No
2020,5865,No,No
2020,5866,No,No
2020,5867,No,No
2020,5868,Yes,Yes
2020,5869,Yes,Yes
2020,5870,Yes,Yes
2020,5871,No,No
2020,5872,Yes,Yes
2020,5873,No,No
2020,5874,No,No
2020,5875,Yes,Yes
2020,5876,No,No
2020,5877,Yes,Yes
2020,5878,No,No
2020,5879,No,No
2020,5880,No,No
2020,5881,No,No
2020,5882,Yes,Yes
2020,5883,No,No
2020,5884,No,No
2020,5885,No,No
2020,5886,No,No
2020,5887,No,No
2020,5888,No,No
2020,5889,No,No
2020,5890,Yes,Yes
2020,5891,No,No
2020,5892,No,No
2020,5893,No,No
2020,5894,No,No
2020,5895,Yes,Yes
2020,5896,No,No
2020,5897,No,No
2020,5898,No,No
2020,5899,No,No
2020,5900,No,No
2020,5901,No,No
2020,5902,Yes,Yes
2020,5903,No,No
2020,5904,No,No
2020,5905,Yes,Yes
2020,5906,No,No
2020,5907,No,No
2020,5908,No,No
2020,5909,No,No
2020,5910,No,No
2020,5911,No,No
2020,5912,No,No
2020,5913,No,No
2020,5914,No,No
2020,5915,Yes,Yes
2020,5916,No,No
2020,5917,No,No
2020,5918,Yes,Yes
2020,5919,No,No
2020,5920,No,No
2020,5921,No,No
2020,5922,No,No
2020,5923,No,No
2020,5924,No,No
2020,5925,Yes,Yes
2020,5926,Yes,Yes
2020,5927,No,No
2020,5928,No,No
2020,5929,No,No
2020,5930,No,No
2020,5931,No,No
2020,5932,No,No
2020,5933,No,No
2020,5934,No,No
2020,5935,No,No
2020,5936,No,No
2020,5937,Yes,Yes
2020,5938,No,No
2020,5939,No,No
2020,5940,No,No
2020,5941,Yes,Yes
2020,5942,No,No
2020,5943,No,No
2020,5944,No,No
2020,5945,No,No
2020,5946,No,No
2020,5947,No,No
2020,5948,No,No
2020,5949,Yes,Yes
2020,5950,Yes,Yes
2020,5951,No,No
2020,5952,No,No
2020,5953,No,No
2020,5954,No,No
2020,5955,Yes,Yes
2020,5956,Yes,Yes
2020,5957,Yes,Yes
2020,5958,No,No
2020,5959,No,No
2020,5960,No,No
2020,5961,No,No
2020,5962,No,No
2020,5963,No,No
2020,5964,No,No
2020,5965,No,No
2020,5966,Yes,Yes
2020,5967,No,No
2020,5968,No,No
2020,5969,No,No
2020,5970,No,No
2020,5971,No,No
2020,5972,No,No
2020,5973,No,No
2020,5974,No,No
2020,5975,No,No
2020,5976,No,No
2020,5977,No,No
2020,5978,No,No
2020,5979,No,No
2020,5980,Yes,Yes
2020,5981,No,No
2020,5982,No,No
2020,5983,No,No
2020,5984,No,No
2020,5985,No,No
2020,5986,Yes,Yes
2020,5987,No,No
2020,5988,No,No
2020,5989,No,No
2020,5990,No,No
2020,5991,No,No
2020,5992,No,No
2020,5993,No,No
2020,5994,No,No
2020,5995,No,No
2020,5996,No,No
2020,5997,No,No
2020,5998,No,No
2020,5999,No,No
2020,6000,No,No
2020,6001,No,No
2020,6002,No,No
2020,6003,Yes,Yes
2020,6004,Yes,Yes
2020,6005,No,No
2020,6006,No,No
2020,6007,Yes,Yes
2020,6008,No,No
2020,6009,No,No
2020,6010,Yes,Yes
2020,6011,No,No
2020,6012,No,No
2020,6013,No,No
2020,6014,No,No
2020,6015,No,No
2020,6016,No,No
2020,6017,No,No
2020,6018,No,No
2020,6019,No,No
2020,6020,No,No
2020,6021,No,No
2020,6022,No,No
2020,6023,No,No
2020,6024,No,No
2020,6025,No,No
2020,6026,No,No
2020,6027,No,No
2020,6028,Yes,Yes
2020,6029,Yes,Yes
2020,6030,No,No
2020,6031,No,No
2020,6032,No,No
2020,6033,Yes,Yes
2020,6034,Yes,Yes
2020,6035,Yes,Yes
2020,6036,No,No
2020,6037,No,No
2020,6038,No,No
2020,6039,No,No
2020,6040,Yes,Yes
2020,6041,No,No
2020,6042,No,No
2020,6043,No,No
2020,6044,No,No
2020,6045,Yes,Yes
2020,6046,No,No
2020,6047,No,No
2020,6048,No,No
2020,6049,No,No
2020,6050,No,No
2020,6051,Yes,Yes
2020,6052,Yes,Yes
2020,6053,No,No
2020,6054,No,No
2020,6055,No,No
2020,6056,No,No
2020,6057,Yes,Yes
2020,6058,No,No
2020,6059,No,No
2020,6060,Yes,Yes
2020,6061,Yes,Yes
2020,6062,No,No
2020,6063,No,No
2020,6064,No,No
2020,6065,Yes,Yes
2020,6066,No,No
2020,6067,No,No
2020,6068,No,No
2020,6069,Yes,Yes
2020,6070,No,No
2020,6071,No,No
2020,6072,No,No
2020,6073,No,No
2020,6074,No,No
2020,6075,No,No
2020,6076,No,No
2020,6077,No,No
2020,6078,No,No
2020,6079,Yes,Yes
2020,6080,No,No
2020,6081,No,No
2020,6082,No,No
2020,6083,No,No
2020,6084,No,No
2020,6085,No,No
2020,6086,Yes,Yes
2020,6087,No,No
2020,6088,No,No
2020,6089,No,No
2020,6090,No,No
2020,6091,No,No
2020,6092,No,No
2020,6093,No,No
2020,6094,No,No
2020,6095,No,No
2020,6096,No,No
2020,6097,No,No
2020,6098,No,No
2020,6099,No,No
2020,6100,No,No
2020,6101,No,No
2020,6102,No,No
2020,6103,No,No
2020,6104,No,No
2020,6105,No,No
2020,6106,Yes,Yes
2020,6107,Yes,Yes
2020,6108,No,No
2020,6109,No,No
2020,6110,No,No
2020,6111,No,No
2020,6112,No,No
2020,6113,Yes,Yes
2020,6114,No,No
2020,6115,No,No
2020,6116,No,No
2020,6117,No,No
2020,6118,No,No
2020,6119,No,No
2020,6120,No,No
2020,6121,No,No
2020,6122,No,No
2020,6123,No,No
2020,6124,No,No
2020,6125,No,No
2020,6126,No,No
2020,6127,No,No
2020,6128,No,No
2020,6129,No,No
2020,6130,No,No
2020,6131,No,No
2020,6132,Yes,Yes
2020,6133,No,No
2020,6134,No,No
2020,6135,Yes,Yes
2020,6136,Yes,Yes
2020,6137,No,No
2020,6138,No,No
2020,6139,No,No
2020,6140,Yes,Yes
2020,6141,No,No
2020,6142,No,No
2020,6143,Yes,Yes
2020,6144,No,No
2020,6145,No,No
2020,6146,No,No
2020,6147,No,No
2020,6148,No,No
2020,6149,No,No
2020,6150,No,No
2020,6151,No,No
2020,6152,No,No
2020,6153,No,No
2020,6154,No,No
2020,6155,No,No
2020,6156,No,No
2020,6157,No,No
2020,6158,Yes,Yes
2020,6159,Yes,Yes
2020,6160,No,No
2020,6161,No,No
2020,6162,No,No
2020,6163,No,No
2020,6164,No,No
2020,6165,No,No
2020,6166,No,No
2020,6167,Yes,Yes
2020,6168,No,No
2020,6169,No,No
2020,6170,No,No
2020,6171,No,No
2020,6172,No,No
2020,6173,No,No
2020,6174,Yes,Yes
2020,6175,Yes,Yes
2020,6176,No,No
2020,6177,No,No
2020,6178,No,No
2020,6179,Yes,Yes
2020,6180,No,No
2020,6181,No,No
2020,6182,No,No
2020,6183,No,No
2020,6184,No,No
2020,6185,No,No
2020,6186,No,No
2020,6187,No,No
2020,6188,No,No
2020,6189,Yes,Yes
2020,6190,Yes,Yes
2020,6191,No,No
2020,6192,Yes,Yes
2020,6193,No,No
2020,6194,Yes,Yes
2020,6195,Yes,Yes
2020,6196,No,No
2020,6197,No,No
2020,6198,Yes,Yes
2020,6199,No,No
2020,6200,No,No
2020,6201,No,No
2020,6202,No,No
2020,6203,No,No
2020,6204,No,No
2020,6205,No,No
2020,6206,No,No
2020,6207,No,No
2020,6208,No,No
2020,6209,Yes,Yes
2020,6210,No,No
2020,6211,No,No
2020,6212,No,No
2020,6213,Yes,Yes
2020,6214,No,No
2020,6215,No,No
2020,6216,No,No
2020,6217,Yes,Yes
2020,6218,No,No
2020,6219,No,No
2020,6220,No,No
2020,6221,No,No
2020,6222,No,No
2020,6223,No,No
2020,6224,No,No
2020,6225,No,No
2020,6226,No,No
2020,6227,No,No
2020,6228,No,No
2020,6229,Yes,Yes
2020,6230,No,No
2020,6231,No,No
2020,6232,No,No
2020,6233,No,No
2020,6234,No,No
2020,6235,Yes,Yes
2020,6236,No,No
2020,6237,No,No
2020,6238,No,No
2020,6239,No,No
2020,6240,No,No
2020,6241,Yes,Yes
2020,6242,No,No
2020,6243,Yes,Yes
2020,6244,No,No
2020,6245,No,No
2020,6246,No,No
2020,6247,No,No
2020,6248,No,No
2020,6249,No,No
2020,6250,No,No
2020,6251,No,No
2020,6252,No,No
2020,6253,No,No
2020,6254,Yes,Yes
2020,6255,No,No
2020,6256,No,No
2020,6257,Yes,Yes
2020,6258,No,No
2020,6259,No,No
2020,6260,Yes,Yes
2020,6261,No,No
2020,6262,Yes,Yes
2020,6263,No,No
2020,6264,No,No
2020,6265,No,No
2020,6266,No,No
2020,6267,No,No
2020,6268,No,No
2020,6269,No,No
2020,6270,No,No
2020,6271,No,No
2020,6272,No,No
2020,6273,No,No
2020,6274,No,No
2020,6275,No,No
2020,6276,No,No
2020,6277,No,No
2020,6278,No,No
2020,6279,No,No
2020,6280,Yes,Yes
2020,6281,No,No
2020,6282,No,No
2020,6283,No,No
2020,6284,No,No
2020,6285,No,No
2020,6286,No,No
2020,6287,No,No
2020,6288,No,No
2020,6289,No,No
2020,6290,No,No
2020,6291,No,No
2020,6292,No,No
2020,6293,Yes,Yes
2020,6294,No,No
2020,6295,No,No
2020,6296,No,No
2020,6297,No,No
2020,6298,No,No
2020,6299,No,No
2020,6300,No,No
2020,6301,No,No
2020,6302,No,No
2020,6303,No,No
2020,6304,No,No
2020,6305,No,No
2020,6306,No,No
2020,6307,No,No
2020,6308,Yes,Yes
2020,6309,No,No
2020,6310,No,No
2020,6311,No,No
2020,6312,No,No
2020,6313,No,No
2020,6314,No,No
2020,6315,No,No
2020,6316,No,No
2020,6317,No,No
2020,6318,No,No
2020,6319,No,No
2020,6320,No,No
2020,6321,No,No
2020,6322,No,No
2020,6323,Yes,Yes
2020,6324,No,No
2020,6325,No,No
2020,6326,No,No
2020,6327,No,No
2020,6328,Yes,Yes
2020,6329,No,No
2020,6330,No,No
2020,6331,Yes,Yes
2020,6332,No,No
2020,6333,No,No
2020,6334,No,No
2020,6335,No,No
2020,6336,No,No
2020,6337,No,No
2020,6338,No,No
2020,6339,Yes,Yes
2020,6340,No,No
2020,6341,No,No
2020,6342,No,No
2020,6343,No,No
2020,6344,Yes,Yes
2020,6345,No,No
2020,6346,No,No
2020,6347,No,No
2020,6348,No,No
2020,6349,Yes,Yes
2020,6350,No,No
2020,6351,No,No
2020,6352,No,No
2020,6353,Yes,Yes
2020,6354,No,No
2020,6355,Yes,Yes
2020,6356,Yes,Yes
2020,6357,No,No
2020,6358,Yes,Yes
2020,6359,No,No
2020,6360,No,No
2020,6361,No,No
2020,6362,No,No
2020,6363,No,No
2020,6364,No,No
2020,6365,Yes,Yes
2020,6366,Yes,Yes
2020,6367,No,No
2020,6368,No,No
2020,6369,No,No
2020,6370,No,No
2020,6371,No,No
2020,6372,No,No
2020,6373,Yes,Yes
2020,6374,Yes,Yes
2020,6375,No,No
2020,6376,No,No
2020,6377,No,No
2020,6378,Yes,Yes
2020,6379,Yes,Yes
2020,6380,No,No
2020,6381,No,No
2020,6382,No,No
2020,6383,No,No
2020,6384,Yes,Yes
2020,6385,No,No
2020,6386,No,No
2020,6387,No,No
2020,6388,No,No
2020,6389,No,No
2020,6390,No,No
2020,6391,No,No
2020,6392,No,No
2020,6393,No,No
2020,6394,Yes,Yes
2020,6395,No,No
2020,6396,No,No
2020,6397,No,No
2020,6398,No,No
2020,6399,No,No
2020,6400,No,No
2020,6401,No,No
2020,6402,No,No
2020,6403,No,No
2020,6404,No,No
2020,6405,Yes,Yes
2020,6406,Yes,Yes
2020,6407,No,No
2020,6408,No,No
2020,6409,No,No
2020,6410,Yes,Yes
2020,6411,Yes,Yes
2020,6412,No,No
2020,6413,No,No
2020,6414,Yes,Yes
2020,6415,No,No
2020,6416,Yes,Yes
2020,6417,No,No
2020,6418,No,No
2020,6419,No,No
2020,6420,No,No
2020,6421,No,No
2020,6422,No,No
2020,6423,No,No
2020,6424,No,No
2020,6425,No,No
2020,6426,Yes,Yes
2020,6427,No,No
2020,6428,No,No
2020,6429,No,No
2020,6430,No,No
2020,6431,Yes,Yes
2020,6432,No,No
2020,6433,No,No
2020,6434,No,No
2020,6435,No,No
2020,6436,No,No
2020,6437,No,No
2020,6438,No,No
2020,6439,No,No
2020,6440,No,No
2020,6441,No,No
2020,6442,No,No
2020,6443,Yes,Yes
2020,6444,No,No
2020,6445,No,No
2020,6446,Yes,Yes
2020,6447,No,No
2020,6448,No,No
2020,6449,Yes,Yes
2020,6450,No,No
2020,6451,No,No
2020,6452,No,No
2020,6453,No,No
2020,6454,No,No
2020,6455,No,No
2020,6456,No,No
2020,6457,Yes,Yes
2020,6458,No,No
2020,6459,No,No
2020,6460,No,No
2020,6461,No,No
2020,6462,No,No
2020,6463,No,No
2020,6464,No,No
2020,6465,Yes,Yes
2020,6466,No,No
2020,6467,Yes,Yes
2020,6468,No,No
2020,6469,Yes,Yes
2020,6470,No,No
2020,6471,Yes,Yes
2020,6472,Yes,Yes
2020,6473,No,No
2020,6474,No,No
2020,6475,No,No
2020,6476,Yes,Yes
2020,6477,No,No
2020,6478,No,No
2020,6479,No,No
2020,6480,No,No
2020,6481,No,No
2020,6482,No,No
2020,6483,No,No
2020,6484,No,No
2020,6485,No,No
2020,6486,No,No
2020,6487,No,No
2020,6488,No,No
2020,6489,No,No
2020,6490,No,No
2020,6491,No,No
2020,6492,No,No
2020,6493,No,No
2020,6494,No,No
2020,6495,No,No
2020,6496,No,No
2020,6497,No,No
2020,6498,No,No
2020,6499,No,No
2020,6500,No,No
2020,6501,No,No
2020,6502,Yes,Yes
2020,6503,No,No
2020,6504,No,No
2020,6505,No,No
2020,6506,No,No
2020,6507,No,No
2020,6508,Yes,Yes
2020,6509,No,No
2020,6510,No,No
2020,6511,No,No
2020,6512,No,No
2020,6513,No,No
2020,6514,Yes,Yes
2020,6515,No,No
2020,6516,No,No
2020,6517,No,No
2020,6518,No,No
2020,6519,No,No
2020,6520,No,No
2020,6521,Yes,Yes
2020,6522,No,No
2020,6523,No,No
2020,6524,No,No
2020,6525,No,No
2020,6526,No,No
2020,6527,Yes,Yes
2020,6528,No,No
2020,6529,Yes,Yes
2020,6530,No,No
2020,6531,No,No
2020,6532,No,No
2020,6533,No,No
2020,6534,No,No
2020,6535,No,No
2020,6536,No,No
2020,6537,No,No
2020,6538,Yes,Yes
2020,6539,No,No
2020,6540,Yes,Yes
2020,6541,No,No
2020,6542,No,No
2020,6543,No,No
2020,6544,No,No
2020,6545,No,No
2020,6546,No,No
2020,6547,No,No
2020,6548,No,No
2020,6549,No,No
2020,6550,No,No
2020,6551,No,No
2020,6552,No,No
2020,6553,No,No
2020,6554,No,No
2020,6555,No,No
2020,6556,No,No
